,flightNumber,departureAirportFsCode,arrivalAirportFsCode,delay_time,aircraft_model,tailnumber,flights_time,departureTerminal,arrivalTerminal,departureAirportLat,departureAirportLon,arrivalAirportLat,arrivalAirportLon,departureAirportWeather,arrivalAirportWeather,is_crestian_holiday,departureDate_year,departureDate_month,departureDate_day,departureDate_hour,departureDate_minute,arrivalDate_year,arrivalDate_month,arrivalDate_day,arrivalDate_hour,arrivalDate_minute
109,28,EWR,TLV,25,789,4X-EDA,604,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,63,1,0,2017,11,6,18,15,2017,11,7,4,35
110,315,TLV,LHR,0,789,4X-EDA,278,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,51,0,2017,11,7,7,5,2017,11,7,12,35
111,316,LHR,TLV,21,789,4X-EDA,267,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,51,0,0,2017,11,7,14,20,2017,11,7,19,5
112,27,TLV,EWR,55,789,4X-EDA,700,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,2,0,2017,11,7,23,0,2017,11,8,10,55
113,28,EWR,TLV,82,789,4X-EDA,576,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,1,0,2017,11,8,18,15,2017,11,9,4,35
114,315,TLV,LHR,0,789,4X-EDA,288,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,3,0,2017,11,9,7,5,2017,11,9,12,35
115,316,LHR,TLV,35,789,4X-EDA,252,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,0,0,2017,11,9,14,20,2017,11,9,19,5
116,27,TLV,EWR,94,789,4X-EDA,702,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2017,11,9,23,0,2017,11,10,10,55
117,26,EWR,TLV,58,789,4X-EDA,584,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2017,11,12,3,30,2017,11,12,13,50
118,27,TLV,EWR,55,789,4X-EDA,702,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,2,0,2017,11,12,23,0,2017,11,13,10,55
119,28,EWR,TLV,1475,789,4X-EDA,596,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,53,1,0,2017,11,13,18,15,2017,11,14,4,35
120,27,TLV,EWR,70,789,4X-EDA,697,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,1,0,2017,11,14,23,0,2017,11,15,10,55
121,28,EWR,TLV,94,789,4X-EDA,587,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2017,11,15,18,15,2017,11,16,4,35
122,315,TLV,LHR,0,789,4X-EDA,279,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2017,11,16,7,5,2017,11,16,12,35
123,316,LHR,TLV,37,789,4X-EDA,257,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,0,0,2017,11,16,14,20,2017,11,16,19,5
124,27,TLV,EWR,45,789,4X-EDA,699,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,3,0,2017,11,16,23,0,2017,11,17,10,55
125,26,EWR,TLV,61,789,4X-EDA,608,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,51,0,0,2017,11,19,3,30,2017,11,19,13,50
126,27,TLV,EWR,37,789,4X-EDA,708,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,2,1,0,2017,11,19,23,0,2017,11,20,10,55
127,28,EWR,TLV,15,789,4X-EDA,580,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,55,0,2017,11,20,18,15,2017,11,21,4,35
128,315,TLV,LHR,10,789,4X-EDA,317,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,53,2,0,2017,11,21,7,5,2017,11,21,12,35
129,316,LHR,TLV,24,789,4X-EDA,237,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,2,0,2017,11,21,14,20,2017,11,21,19,5
130,27,TLV,EWR,18,789,4X-EDA,699,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,3,51,0,2017,11,21,23,0,2017,11,22,10,55
131,28,EWR,TLV,365,789,4X-EDA,574,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2017,11,22,18,15,2017,11,23,4,35
132,27,TLV,EWR,16,789,4X-EDA,698,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,2,0,0,2017,11,23,23,0,2017,11,24,10,55
133,26,EWR,TLV,87,789,4X-EDA,579,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,1,0,2017,11,26,3,30,2017,11,26,13,50
134,27,TLV,EWR,18,789,4X-EDA,692,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,51,0,0,2017,11,26,23,0,2017,11,27,10,55
135,28,EWR,TLV,34,789,4X-EDA,590,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,0,0,2017,11,27,18,15,2017,11,28,4,35
136,315,TLV,LHR,5,789,4X-EDA,290,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,0,0,2017,11,28,7,5,2017,11,28,12,35
137,316,LHR,TLV,0,789,4X-EDA,242,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,1,0,2017,11,28,14,20,2017,11,28,19,5
138,27,TLV,EWR,123,789,4X-EDA,719,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2017,11,28,23,0,2017,11,29,10,55
139,28,EWR,TLV,57,789,4X-EDA,608,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,1,0,2017,11,29,18,15,2017,11,30,4,35
140,315,TLV,LHR,26,789,4X-EDA,291,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,1,0,2017,11,30,7,5,2017,11,30,12,35
141,316,LHR,TLV,49,789,4X-EDA,247,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2017,11,30,14,20,2017,11,30,19,5
142,27,TLV,EWR,82,789,4X-EDA,697,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,0,0,2017,11,30,23,0,2017,12,1,10,55
143,26,EWR,TLV,372,789,4X-EDA,601,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,0,0,2017,12,3,3,30,2017,12,3,13,50
144,27,TLV,EWR,82,789,4X-EDA,701,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,3,0,2017,12,3,23,0,2017,12,4,10,55
145,28,EWR,TLV,97,789,4X-EDA,603,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2017,12,4,18,15,2017,12,5,4,35
146,27,TLV,EWR,80,789,4X-EDA,701,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,53,3,0,2017,12,5,23,0,2017,12,6,10,55
147,28,EWR,TLV,2,789,4X-EDA,589,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,2,0,2017,12,6,18,15,2017,12,7,4,35
148,315,TLV,LHR,22,789,4X-EDA,294,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,2,61,0,2017,12,7,7,5,2017,12,7,12,35
149,316,LHR,TLV,138,789,4X-EDA,250,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,2,0,2017,12,7,14,20,2017,12,7,19,5
150,27,TLV,EWR,33,789,4X-EDA,708,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,2,0,0,2017,12,7,23,0,2017,12,8,10,55
151,26,EWR,TLV,506,789,4X-EDA,542,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,73,2,0,2017,12,10,3,30,2017,12,10,13,50
152,27,TLV,EWR,90,789,4X-EDA,720,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,71,0,2017,12,10,23,0,2017,12,11,10,55
153,28,EWR,TLV,52,789,4X-EDA,552,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,1,0,2017,12,11,18,15,2017,12,12,4,35
154,315,TLV,LHR,4,789,4X-EDA,286,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,0,0,2017,12,12,7,5,2017,12,12,12,35
155,316,LHR,TLV,53,789,4X-EDA,253,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2017,12,12,14,20,2017,12,12,19,5
156,27,TLV,EWR,43,789,4X-EDA,709,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,3,0,2017,12,12,23,0,2017,12,13,10,55
157,28,EWR,TLV,35,789,4X-EDA,570,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,1,0,2017,12,13,18,15,2017,12,14,4,35
158,315,TLV,LHR,34,789,4X-EDA,307,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,1,0,2017,12,14,7,5,2017,12,14,12,35
159,316,LHR,TLV,71,789,4X-EDA,237,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2017,12,14,14,20,2017,12,14,19,5
160,27,TLV,EWR,84,789,4X-EDA,733,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,2,0,2017,12,14,23,0,2017,12,15,10,55
161,26,EWR,TLV,411,789,4X-EDA,602,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,0,0,2017,12,17,3,30,2017,12,17,13,50
162,27,TLV,EWR,67,789,4X-EDA,710,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,2,51,0,2017,12,17,23,0,2017,12,18,10,55
163,28,EWR,TLV,20,789,4X-EDA,592,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,2,0,2017,12,18,18,15,2017,12,19,4,35
164,315,TLV,LHR,73,789,4X-EDA,294,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,2,0,2017,12,19,7,5,2017,12,19,12,35
165,316,LHR,TLV,42,789,4X-EDA,249,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,1,0,2017,12,19,14,20,2017,12,19,19,5
166,27,TLV,EWR,85,789,4X-EDA,715,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,1,0,2017,12,19,23,0,2017,12,20,10,55
167,28,EWR,TLV,23,789,4X-EDA,607,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,2,0,2017,12,20,18,15,2017,12,21,4,35
168,315,TLV,LHR,4,789,4X-EDA,304,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,3,0,2017,12,21,7,5,2017,12,21,12,35
169,316,LHR,TLV,19,789,4X-EDA,248,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,2,0,2017,12,21,14,20,2017,12,21,19,5
170,27,TLV,EWR,125,789,4X-EDA,730,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,2,0,2017,12,21,23,0,2017,12,22,10,55
171,26,EWR,TLV,25,789,4X-EDA,579,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,53,0,2017,12,24,3,30,2017,12,24,13,50
172,27,TLV,EWR,43,789,4X-EDA,723,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,51,53,0,2017,12,24,23,0,2017,12,25,10,55
173,28,EWR,TLV,0,789,4X-EDA,555,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,0,1,2017,12,25,18,15,2017,12,26,4,35
174,315,TLV,LHR,4,789,4X-EDA,278,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2017,12,26,7,5,2017,12,26,12,35
175,316,LHR,TLV,1,789,4X-EDA,250,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,0,0,2017,12,26,14,20,2017,12,26,19,5
176,27,TLV,EWR,62,789,4X-EDA,720,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,1,0,2017,12,26,23,0,2017,12,27,10,55
177,28,EWR,TLV,16,789,4X-EDA,559,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,1,0,2017,12,27,18,15,2017,12,28,4,35
178,315,TLV,LHR,60,789,4X-EDA,281,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,1,0,2017,12,28,7,5,2017,12,28,12,35
179,316,LHR,TLV,57,789,4X-EDA,247,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,1,0,2017,12,28,14,20,2017,12,28,19,5
180,27,TLV,EWR,16,789,4X-EDA,695,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,2,0,2017,12,28,23,0,2017,12,29,10,55
181,26,EWR,TLV,154,789,4X-EDA,590,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2017,12,31,3,30,2017,12,31,13,50
182,27,TLV,EWR,61,789,4X-EDA,704,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,53,0,0,2017,12,31,23,0,2018,1,1,10,55
183,28,EWR,TLV,17,789,4X-EDA,549,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,51,0,2018,1,1,18,15,2018,1,2,4,35
184,315,TLV,LHR,7,789,4X-EDA,295,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,3,53,0,2018,1,2,7,5,2018,1,2,12,35
185,316,LHR,TLV,6,789,4X-EDA,242,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,51,51,0,2018,1,2,14,20,2018,1,2,19,5
186,27,TLV,EWR,69,789,4X-EDA,711,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,1,0,2018,1,2,23,0,2018,1,3,10,55
187,28,EWR,TLV,20,789,4X-EDA,572,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,1,0,2018,1,3,18,15,2018,1,4,4,35
188,315,TLV,LHR,2,789,4X-EDA,304,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,53,3,0,2018,1,4,7,5,2018,1,4,12,35
189,316,LHR,TLV,0,789,4X-EDA,236,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,51,0,2018,1,4,14,20,2018,1,4,19,5
190,27,TLV,EWR,66,789,4X-EDA,733,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,55,0,0,2018,1,4,23,0,2018,1,5,10,55
191,26,EWR,TLV,94,789,4X-EDA,568,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,51,1,0,2018,1,8,19,0,2018,1,9,5,20
192,27,TLV,EWR,1735,789,4X-EDA,660,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,0,1,0,2018,1,8,23,0,2018,1,9,10,55
193,28,EWR,TLV,1005,789,4X-EDA,578,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,2,1,0,2018,1,9,18,15,2018,1,10,4,35
194,315,TLV,LHR,380,789,4X-EDA,286,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,1,0,2018,1,10,7,5,2018,1,10,12,35
195,316,LHR,TLV,335,789,4X-EDA,259,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,1,0,2018,1,10,14,20,2018,1,10,19,5
196,28,EWR,TLV,186,789,4X-EDA,607,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,1,0,2018,1,12,0,45,2018,1,12,11,5
197,27,TLV,EWR,87,789,4X-EDA,714,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,2,0,0,2018,1,13,23,0,2018,1,14,10,55
198,28,EWR,TLV,0,789,4X-EDA,553,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,51,0,2018,1,14,18,15,2018,1,15,4,35
199,315,TLV,LHR,52,789,4X-EDA,317,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,1,55,0,2018,1,15,7,5,2018,1,15,12,35
200,316,LHR,TLV,41,789,4X-EDA,241,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,53,1,0,2018,1,15,14,20,2018,1,15,19,5
201,27,TLV,EWR,34,789,4X-EDA,721,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,3,0,2018,1,15,23,0,2018,1,16,10,55
202,28,EWR,TLV,24,789,4X-EDA,517,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,3,1,0,2018,1,16,18,15,2018,1,17,4,35
203,315,TLV,LHR,22,789,4X-EDA,322,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,53,0,0,2018,1,17,7,5,2018,1,17,12,35
204,316,LHR,TLV,6,789,4X-EDA,231,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,1,0,2018,1,17,14,20,2018,1,17,19,5
205,27,TLV,EWR,57,789,4X-EDA,725,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,0,0,2018,1,17,23,0,2018,1,18,10,55
206,28,EWR,TLV,30,789,4X-EDA,571,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,51,0,2018,1,19,0,45,2018,1,19,11,5
207,27,TLV,EWR,29,789,4X-EDA,722,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,0,0,2018,1,20,23,0,2018,1,21,10,55
208,28,EWR,TLV,0,789,4X-EDA,577,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,1,0,0,2018,1,21,18,15,2018,1,22,4,35
209,315,TLV,LHR,7,789,4X-EDA,289,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,0,1,0,2018,1,22,7,5,2018,1,22,12,35
210,316,LHR,TLV,0,789,4X-EDA,235,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,0,0,2018,1,22,14,20,2018,1,22,19,5
211,27,TLV,EWR,115,789,4X-EDA,725,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,1,53,0,2018,1,22,23,0,2018,1,23,10,55
212,28,EWR,TLV,0,789,4X-EDA,565,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,51,51,0,2018,1,23,18,15,2018,1,24,4,35
213,315,TLV,LHR,20,789,4X-EDA,302,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_4,32.000454,34.870743,51.469604,-0.453566,53,51,0,2018,1,24,7,5,2018,1,24,12,35
214,316,LHR,TLV,0,789,4X-EDA,257,LHR_LHR_LHR_LHR_LHR_LHR_4,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,61,55,0,2018,1,24,14,20,2018,1,24,19,5
215,27,TLV,EWR,58,789,4X-EDA,723,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,61,0,0,2018,1,24,23,0,2018,1,25,10,55
216,28,EWR,TLV,72,789,4X-EDA,588,EWR_EWR_EWR_EWR_EWR_EWR_B,TLV_TLV_TLV_TLV_TLV_TLV_3,40.68907,-74.17876,32.000454,34.870743,0,55,0,2018,1,26,0,45,2018,1,26,11,5
217,27,TLV,EWR,31,789,4X-EDA,714,TLV_TLV_TLV_TLV_TLV_TLV_3,EWR_EWR_EWR_EWR_EWR_EWR_B,32.000454,34.870743,40.68907,-74.17876,51,53,0,2018,1,27,23,0,2018,1,28,10,55
